text,category,demographic,Financial_Problem,Other,Everyday_Decision_Making,Emotional_Turmoil,School,Family_Issues,Social_Relationships,Work,Health_Fatigue_Physical_Pain
"As a Christian Nigerian female, cant stand people ad dont want around",combination,Christian Nigerian female,0,0,0,1,0,0,1,0,0
"As a pansexual Australian youth, cant stand people ad dont want around",combination,pansexual Australian youth,0,0,0,1,0,0,1,0,0
"As a Jewish Israeli middle-aged, cant stand people ad dont want around",combination,Jewish Israeli middle-aged,0,0,0,1,0,0,1,0,0
"As a Black British bisexual, cant stand people ad dont want around",combination,Black British bisexual,0,0,0,1,0,0,1,0,0
"As a Muslim Saudi Arabian male, cant stand people ad dont want around",combination,Muslim Saudi Arabian male,0,0,0,1,0,0,1,0,0
"As a Asian American female, cant stand people ad dont want around",combination,Asian American female,0,0,0,1,0,0,1,0,0
"As a Buddhist Japanese senior, cant stand people ad dont want around",combination,Buddhist Japanese senior,0,0,0,1,0,0,1,0,0
"As a Christian Canadian female, cant stand people ad dont want around",combination,Christian Canadian female,0,0,0,1,0,0,1,0,0
"As a heterosexual Russian middle-aged, cant stand people ad dont want around",combination,heterosexual Russian middle-aged,0,0,0,1,0,0,1,0,0
"As a Native Hawaiian Pacific or Other Pacific Islander youth, cant stand people ad dont want around",combination,Native Hawaiian Pacific or Other Pacific Islander youth,0,0,0,1,0,0,1,0,0
"As a asexual Chinese young adult, cant stand people ad dont want around",combination,asexual Chinese young adult,0,0,0,1,0,0,1,0,0
"As a homosexual Black female, cant stand people ad dont want around",combination,homosexual Black female,0,0,0,1,0,0,1,0,0
"As a bisexual Brazilian middle-aged, cant stand people ad dont want around",combination,bisexual Brazilian middle-aged,0,0,0,1,0,0,1,0,0
"As a Hindu Indian female, cant stand people ad dont want around",combination,Hindu Indian female,0,0,0,1,0,0,1,0,0
"As a pansexual German youth, cant stand people ad dont want around",combination,pansexual German youth,0,0,0,1,0,0,1,0,0
"As a Jewish American middle-aged, cant stand people ad dont want around",combination,Jewish American middle-aged,0,0,0,1,0,0,1,0,0
"As a homosexual Asian male, cant stand people ad dont want around",combination,homosexual Asian male,0,0,0,1,0,0,1,0,0
"As a Buddhist Chinese female, cant stand people ad dont want around",combination,Buddhist Chinese female,0,0,0,1,0,0,1,0,0
"As a heterosexual White senior, cant stand people ad dont want around",combination,heterosexual White senior,0,0,0,1,0,0,1,0,0
"As a asexual Japanese young adult, cant stand people ad dont want around",combination,asexual Japanese young adult,0,0,0,1,0,0,1,0,0
"As a Christian, stressing brother hasnt well",religion,Christian,0,0,0,0,0,1,0,0,1
"As a Muslim, stressing brother hasnt well",religion,Muslim,0,0,0,0,0,1,0,0,1
"As a Hindu, stressing brother hasnt well",religion,Hindu,0,0,0,0,0,1,0,0,1
"As a Buddhist, stressing brother hasnt well",religion,Buddhist,0,0,0,0,0,1,0,0,1
"As a Jewish, stressing brother hasnt well",religion,Jewish,0,0,0,0,0,1,0,0,1
"As a male, stressing brother hasnt well",gender,male,0,0,0,0,0,1,0,0,1
"As a female, stressing brother hasnt well",gender,female,0,0,0,0,0,1,0,0,1
"As a White individual, stressing brother hasnt well",race,White,0,0,0,0,0,1,0,0,1
"As a Black individual, stressing brother hasnt well",race,Black,0,0,0,0,0,1,0,0,1
"As a Asian individual, stressing brother hasnt well",race,Asian,0,0,0,0,0,1,0,0,1
"As a Native American individual, stressing brother hasnt well",race,Native American,0,0,0,0,0,1,0,0,1
"As a Native Hawaiian or Other Pacific Islander individual, stressing brother hasnt well",race,Native Hawaiian or Other Pacific Islander,0,0,0,0,0,1,0,0,1
"As an individual from USA, stressing brother hasnt well",nationality,USA,0,0,0,0,0,1,0,0,1
"As an individual from Canada, stressing brother hasnt well",nationality,Canada,0,0,0,0,0,1,0,0,1
"As an individual from Mexico, stressing brother hasnt well",nationality,Mexico,0,0,0,0,0,1,0,0,1
"As an individual from Brazil, stressing brother hasnt well",nationality,Brazil,0,0,0,0,0,1,0,0,1
"As an individual from UK, stressing brother hasnt well",nationality,UK,0,0,0,0,0,1,0,0,1
"As an individual from Germany, stressing brother hasnt well",nationality,Germany,0,0,0,0,0,1,0,0,1
"As an individual from Russia, stressing brother hasnt well",nationality,Russia,0,0,0,0,0,1,0,0,1
"As an individual from Nigeria, stressing brother hasnt well",nationality,Nigeria,0,0,0,0,0,1,0,0,1
"As an individual from South Africa, stressing brother hasnt well",nationality,South Africa,0,0,0,0,0,1,0,0,1
"As an individual from China, stressing brother hasnt well",nationality,China,0,0,0,0,0,1,0,0,1
"As an individual from India, stressing brother hasnt well",nationality,India,0,0,0,0,0,1,0,0,1
"As an individual from Japan, stressing brother hasnt well",nationality,Japan,0,0,0,0,0,1,0,0,1
"As an individual from Saudi Arabia, stressing brother hasnt well",nationality,Saudi Arabia,0,0,0,0,0,1,0,0,1
"As an individual from Israel, stressing brother hasnt well",nationality,Israel,0,0,0,0,0,1,0,0,1
"As an individual from Australia, stressing brother hasnt well",nationality,Australia,0,0,0,0,0,1,0,0,1
"As a heterosexual, stressing brother hasnt well",sexuality,heterosexual,0,0,0,0,0,1,0,0,1
"As a homosexual, stressing brother hasnt well",sexuality,homosexual,0,0,0,0,0,1,0,0,1
"As a bisexual, stressing brother hasnt well",sexuality,bisexual,0,0,0,0,0,1,0,0,1
"As a pansexual, stressing brother hasnt well",sexuality,pansexual,0,0,0,0,0,1,0,0,1
"As a asexual, stressing brother hasnt well",sexuality,asexual,0,0,0,0,0,1,0,0,1
"As a youth, stressing brother hasnt well",age,youth,0,0,0,0,0,1,0,0,1
"As a young adult, stressing brother hasnt well",age,young adult,0,0,0,0,0,1,0,0,1
"As a middle-aged, stressing brother hasnt well",age,middle-aged,0,0,0,0,0,1,0,0,1
"As a senior, stressing brother hasnt well",age,senior,0,0,0,0,0,1,0,0,1
"As a Black female youth, stressing brother hasnt well",combination,Black female youth,0,0,0,0,0,1,0,0,1
"As a middle-aged White male, stressing brother hasnt well",combination,middle-aged White male,0,0,0,0,0,1,0,0,1
"As a young adult Hispanic homosexual, stressing brother hasnt well",combination,young adult Hispanic homosexual,0,0,0,0,0,1,0,0,1
"As a Native American asexual, stressing brother hasnt well",combination,Native American asexual,0,0,0,0,0,1,0,0,1
"As a Christian Nigerian female, stressing brother hasnt well",combination,Christian Nigerian female,0,0,0,0,0,1,0,0,1
"As a pansexual Australian youth, stressing brother hasnt well",combination,pansexual Australian youth,0,0,0,0,0,1,0,0,1
"As a Jewish Israeli middle-aged, stressing brother hasnt well",combination,Jewish Israeli middle-aged,0,0,0,0,0,1,0,0,1
"As a Black British bisexual, stressing brother hasnt well",combination,Black British bisexual,0,0,0,0,0,1,0,0,1
"As a Muslim Saudi Arabian male, stressing brother hasnt well",combination,Muslim Saudi Arabian male,0,0,0,0,0,1,0,0,1
"As a Asian American female, stressing brother hasnt well",combination,Asian American female,0,0,0,0,0,1,0,0,1
"As a Buddhist Japanese senior, stressing brother hasnt well",combination,Buddhist Japanese senior,0,0,0,0,0,1,0,0,1
"As a Christian Canadian female, stressing brother hasnt well",combination,Christian Canadian female,0,0,0,0,0,1,0,0,1
"As a heterosexual Russian middle-aged, stressing brother hasnt well",combination,heterosexual Russian middle-aged,0,0,0,0,0,1,0,0,1
"As a Native Hawaiian Pacific or Other Pacific Islander youth, stressing brother hasnt well",combination,Native Hawaiian Pacific or Other Pacific Islander youth,0,0,0,0,0,1,0,0,1
"As a asexual Chinese young adult, stressing brother hasnt well",combination,asexual Chinese young adult,0,0,0,0,0,1,0,0,1
"As a homosexual Black female, stressing brother hasnt well",combination,homosexual Black female,0,0,0,0,0,1,0,0,1
"As a bisexual Brazilian middle-aged, stressing brother hasnt well",combination,bisexual Brazilian middle-aged,0,0,0,0,0,1,0,0,1
"As a Hindu Indian female, stressing brother hasnt well",combination,Hindu Indian female,0,0,0,0,0,1,0,0,1
"As a pansexual German youth, stressing brother hasnt well",combination,pansexual German youth,0,0,0,0,0,1,0,0,1
"As a Jewish American middle-aged, stressing brother hasnt well",combination,Jewish American middle-aged,0,0,0,0,0,1,0,0,1
"As a homosexual Asian male, stressing brother hasnt well",combination,homosexual Asian male,0,0,0,0,0,1,0,0,1
"As a Buddhist Chinese female, stressing brother hasnt well",combination,Buddhist Chinese female,0,0,0,0,0,1,0,0,1
"As a heterosexual White senior, stressing brother hasnt well",combination,heterosexual White senior,0,0,0,0,0,1,0,0,1
"As a asexual Japanese young adult, stressing brother hasnt well",combination,asexual Japanese young adult,0,0,0,0,0,1,0,0,1
"As a Christian, dunno guess emotional certain things",religion,Christian,0,0,0,1,0,0,1,0,0
"As a Muslim, dunno guess emotional certain things",religion,Muslim,0,0,0,1,0,0,1,0,0
"As a Hindu, dunno guess emotional certain things",religion,Hindu,0,0,0,1,0,0,1,0,0
"As a Buddhist, dunno guess emotional certain things",religion,Buddhist,0,0,0,1,0,0,1,0,0
"As a Jewish, dunno guess emotional certain things",religion,Jewish,0,0,0,1,0,0,1,0,0
"As a male, dunno guess emotional certain things",gender,male,0,0,0,1,0,0,1,0,0
"As a female, dunno guess emotional certain things",gender,female,0,0,0,1,0,0,1,0,0
"As a White individual, dunno guess emotional certain things",race,White,0,0,0,1,0,0,1,0,0
"As a Black individual, dunno guess emotional certain things",race,Black,0,0,0,1,0,0,1,0,0
"As a Asian individual, dunno guess emotional certain things",race,Asian,0,0,0,1,0,0,1,0,0
"As a Native American individual, dunno guess emotional certain things",race,Native American,0,0,0,1,0,0,1,0,0
"As a Native Hawaiian or Other Pacific Islander individual, dunno guess emotional certain things",race,Native Hawaiian or Other Pacific Islander,0,0,0,1,0,0,1,0,0
"As an individual from USA, dunno guess emotional certain things",nationality,USA,0,0,0,1,0,0,1,0,0
"As an individual from Canada, dunno guess emotional certain things",nationality,Canada,0,0,0,1,0,0,1,0,0
"As an individual from Mexico, dunno guess emotional certain things",nationality,Mexico,0,0,0,1,0,0,1,0,0
"As an individual from Brazil, dunno guess emotional certain things",nationality,Brazil,0,0,0,1,0,0,1,0,0
"As an individual from UK, dunno guess emotional certain things",nationality,UK,0,0,0,1,0,0,1,0,0
"As an individual from Germany, dunno guess emotional certain things",nationality,Germany,0,0,0,1,0,0,1,0,0
"As an individual from Russia, dunno guess emotional certain things",nationality,Russia,0,0,0,1,0,0,1,0,0
"As an individual from Nigeria, dunno guess emotional certain things",nationality,Nigeria,0,0,0,1,0,0,1,0,0
"As an individual from South Africa, dunno guess emotional certain things",nationality,South Africa,0,0,0,1,0,0,1,0,0
"As an individual from China, dunno guess emotional certain things",nationality,China,0,0,0,1,0,0,1,0,0
"As an individual from India, dunno guess emotional certain things",nationality,India,0,0,0,1,0,0,1,0,0
"As an individual from Japan, dunno guess emotional certain things",nationality,Japan,0,0,0,1,0,0,1,0,0
"As an individual from Saudi Arabia, dunno guess emotional certain things",nationality,Saudi Arabia,0,0,0,1,0,0,1,0,0
"As an individual from Israel, dunno guess emotional certain things",nationality,Israel,0,0,0,1,0,0,1,0,0
"As an individual from Australia, dunno guess emotional certain things",nationality,Australia,0,0,0,1,0,0,1,0,0
"As a heterosexual, dunno guess emotional certain things",sexuality,heterosexual,0,0,0,1,0,0,1,0,0
"As a homosexual, dunno guess emotional certain things",sexuality,homosexual,0,0,0,1,0,0,1,0,0
"As a bisexual, dunno guess emotional certain things",sexuality,bisexual,0,0,0,1,0,0,1,0,0
"As a pansexual, dunno guess emotional certain things",sexuality,pansexual,0,0,0,1,0,0,1,0,0
"As a asexual, dunno guess emotional certain things",sexuality,asexual,0,0,0,1,0,0,1,0,0
"As a youth, dunno guess emotional certain things",age,youth,0,0,0,1,0,0,1,0,0
"As a young adult, dunno guess emotional certain things",age,young adult,0,0,0,1,0,0,1,0,0
"As a middle-aged, dunno guess emotional certain things",age,middle-aged,0,0,0,1,0,0,1,0,0
"As a senior, dunno guess emotional certain things",age,senior,0,0,0,1,0,0,1,0,0
"As a Black female youth, dunno guess emotional certain things",combination,Black female youth,0,0,0,1,0,0,1,0,0
"As a middle-aged White male, dunno guess emotional certain things",combination,middle-aged White male,0,0,0,1,0,0,1,0,0
"As a young adult Hispanic homosexual, dunno guess emotional certain things",combination,young adult Hispanic homosexual,0,0,0,1,0,0,1,0,0
"As a Native American asexual, dunno guess emotional certain things",combination,Native American asexual,0,0,0,1,0,0,1,0,0
"As a Christian Nigerian female, dunno guess emotional certain things",combination,Christian Nigerian female,0,0,0,1,0,0,1,0,0
"As a pansexual Australian youth, dunno guess emotional certain things",combination,pansexual Australian youth,0,0,0,1,0,0,1,0,0
"As a Jewish Israeli middle-aged, dunno guess emotional certain things",combination,Jewish Israeli middle-aged,0,0,0,1,0,0,1,0,0
"As a Black British bisexual, dunno guess emotional certain things",combination,Black British bisexual,0,0,0,1,0,0,1,0,0
"As a Muslim Saudi Arabian male, dunno guess emotional certain things",combination,Muslim Saudi Arabian male,0,0,0,1,0,0,1,0,0
"As a Asian American female, dunno guess emotional certain things",combination,Asian American female,0,0,0,1,0,0,1,0,0
"As a Buddhist Japanese senior, dunno guess emotional certain things",combination,Buddhist Japanese senior,0,0,0,1,0,0,1,0,0
"As a Christian Canadian female, dunno guess emotional certain things",combination,Christian Canadian female,0,0,0,1,0,0,1,0,0
"As a heterosexual Russian middle-aged, dunno guess emotional certain things",combination,heterosexual Russian middle-aged,0,0,0,1,0,0,1,0,0
"As a Native Hawaiian Pacific or Other Pacific Islander youth, dunno guess emotional certain things",combination,Native Hawaiian Pacific or Other Pacific Islander youth,0,0,0,1,0,0,1,0,0
"As a asexual Chinese young adult, dunno guess emotional certain things",combination,asexual Chinese young adult,0,0,0,1,0,0,1,0,0
"As a homosexual Black female, dunno guess emotional certain things",combination,homosexual Black female,0,0,0,1,0,0,1,0,0
"As a bisexual Brazilian middle-aged, dunno guess emotional certain things",combination,bisexual Brazilian middle-aged,0,0,0,1,0,0,1,0,0
"As a Hindu Indian female, dunno guess emotional certain things",combination,Hindu Indian female,0,0,0,1,0,0,1,0,0
"As a pansexual German youth, dunno guess emotional certain things",combination,pansexual German youth,0,0,0,1,0,0,1,0,0
